FIPS,State,County,severe_cases,food_services,economic,community,mental_health,mobile_health,overwhelm,info
27095,Minnesota,Mille Lacs,40.64470537073277,32.60491411176342,45.158272393312046,31.185350852669835,34.942378777995216,32.95345535474464,40.640175400449365,41.07142857142857
27097,Minnesota,Morrison,35.527650938609845,37.86964557512503,36.589762076423945,37.643276488677664,20.366746394143654,36.64671347991251,36.902949916648545,30.870841487279844
27099,Minnesota,Mower,50.538160469667325,39.31833007175473,29.584234559000233,34.787065511135964,25.117779227368263,38.3945358965504,42.823621077045736,61.93737769080234
27101,Minnesota,Murray,35.13082554178444,27.669058490976294,20.289593847632776,12.235579163172119,12.557077625570775,46.72690994205902,45.44919185330144,36.4562948467058
27103,Minnesota,Nicollet,29.558962093208667,31.854751032833224,21.08181412435198,42.323641785481314,33.03616728274262,12.878439046851616,19.551351743132564,71.17579908675799
27105,Minnesota,Nobles,51.23939986953686,51.00293542074365,42.30610773509116,32.25934209300158,15.394651011089366,36.0634664824834,30.15873015873016,60.233202870189174
27107,Minnesota,Norman,35.32470826991375,37.989236790606654,26.47886840388643,19.33650172397726,17.018192360658116,39.890065615287206,50.571682249764436,59.88666014350945
27109,Minnesota,Olmsted,36.009639776763066,26.79930419656447,21.66117348164933,35.19243313763861,25.23374646662318,7.09201488814704,16.74367616148438,76.09262883235486
27111,Minnesota,Otter Tail,36.22889033847938,32.265166340508806,28.83492979022899,27.311061410865715,29.205624411103866,32.377882659913276,33.619627455243894,48.28767123287672
27113,Minnesota,Pennington,25.15583097774879,35.524026962383125,34.89459951247983,33.18656229615134,33.81169819525984,18.779977744522462,22.756758715662823,55.406066536203525
27115,Minnesota,Pine,55.30368920779879,37.67123287671233,48.385518590998046,39.66312552418228,37.64948901935203,57.01239399869537,57.97455968688845,31.376386170906724
27117,Minnesota,Pipestone,39.454229180256576,38.6469884757556,25.41027225598242,21.677849221880535,14.126259331738783,40.01381374467595,30.93788504747409,50.48108284409655
27119,Minnesota,Polk,41.648546785533085,36.8748641008915,42.40567171353041,29.973907371167645,30.412408494600275,34.86531598940946,40.36203522504892,45.50717547292889
27121,Minnesota,Pope,24.24802493295644,26.08175690367471,16.45981391835754,16.743546733761995,13.122417916938467,24.665208549173094,27.10371819960862,34.417808219178085
27123,Minnesota,Ramsey,40.911067623396384,50.888780169602086,50.63343289731177,46.83393905507408,34.46401391606871,17.507962088945167,25.498296731173447,59.30365296803652
27125,Minnesota,Red Lake,23.740668261216204,31.612850619699934,27.07196072372713,21.559034572733204,14.575632383851564,46.08418709949733,42.26281075596144,29.62328767123288
27127,Minnesota,Redwood,38.388780169602086,38.576320939334636,28.662409448278225,16.102879507967575,22.715082989055592,46.63002187176241,47.063673262303396,35.20874103065884
27129,Minnesota,Renville,35.665362035225044,39.138943248532286,29.737872077453908,19.858354300624356,15.086613031818514,44.6231917424504,50.630571863448594,42.824527071102416
27131,Minnesota,Rice,36.930129738348924,34.877147205914326,29.679506986644693,46.18162333426522,28.09668768572878,15.282414335597249,20.807059505689644,67.23744292237444
27133,Minnesota,Rock,21.14046531854751,25.244618395303327,14.314038520959935,17.009132420091326,14.27484235703414,15.982694447642068,31.241393056461554,46.36333985649054
27135,Minnesota,Roseau,27.929984779299843,32.1102413568167,19.809798468774673,19.024322057590158,34.3480466768138,30.57058439814282,30.214901790244262,48.858447488584474
27137,Minnesota,St. Louis,42.358846125969414,40.13372472276582,38.082363442853705,36.49706457925635,39.5701964195115,27.76850466213883,31.592918750453,28.767123287671236
27139,Minnesota,Scott,33.66311516996448,22.51848227875625,13.527826415353452,67.29102599944088,35.62731028484453,11.475960247112543,20.805247517576284,87.02707110241357
27141,Minnesota,Sherburne,34.03457273320287,26.418786692759294,17.07608061249013,71.59863945578232,37.35594694498804,19.0907869997314,27.25139523084728,72.31735159817352
27143,Minnesota,Sibley,33.79357831412626,25.72570123939987,18.34809626806743,26.295312645606185,16.93121693121693,40.542381336096085,41.87051532941944,54.15851272015655
27145,Minnesota,Stearns,42.27368268464159,35.507719069362906,30.445977958595115,38.493616624732084,27.85750525476553,15.442615402325313,22.110784953250707,60.61643835616438
27147,Minnesota,Steele,36.799666594187144,30.338116981952595,25.42572183884369,36.599571335383466,19.77241429296224,20.60166532366371,24.351308255417845,54.55805609915198
27149,Minnesota,Stevens,18.59643400739291,28.400195694716245,27.579222027671925,6.616345168204268,17.717619772414295,19.78627067265262,22.92346162209176,58.431180691454664
27151,Minnesota,Swift,44.330289193302896,38.09252011306807,29.787654066673536,30.889479079302955,15.724432847720522,44.21549441694486,44.43810248604769,38.405088062622305
27153,Minnesota,Todd,53.069507864028424,47.01837355946945,38.41452947437086,17.144254962258874,22.53750815394651,45.67169333486819,34.778393853736326,31.02576647097195
27155,Minnesota,Traverse,27.085598318475036,38.47847358121331,30.423661894462185,11.883794613735905,15.778792491121255,51.429338858831194,46.0498659128796,23.483365949119374
27157,Minnesota,Wabasha,30.120678408349644,22.937051532941943,15.126858241494146,20.846146677849223,15.85127201565558,24.73235869690342,30.035514967021808,50.513698630136986
27159,Minnesota,Wadena,38.84902515039501,48.024026962383125,42.1730696604525,28.671605628552793,34.00014495904907,37.75660949311231,40.35931724287889,26.818330071754726
27161,Minnesota,Waseca,32.409219395520765,33.27353772559252,31.3935523740859,33.8621750069891,24.748133652243247,32.883427343540156,34.75393201420599,52.50326157860405
27163,Minnesota,Washington,34.24295136623904,27.245053272450537,16.00233460363237,61.769639362594354,32.032325867942305,6.173017152066307,15.025911430021022,79.03620352250489
27165,Minnesota,Watonwan,51.79205624411104,39.36997173298543,38.20939334637964,20.259062529121234,31.1227078350366,53.95706227696559,47.35993331883743,40.851272015655574
27167,Minnesota,Wilkin,31.352830325433068,34.72222222222223,22.65852988635973,27.492777933091052,20.243531202435314,49.377422201757405,42.50289918098138,20.14840182648402
27169,Minnesota,Winona,32.867652388200334,32.67558164818439,27.853881278538807,33.379927313391114,34.061752554903244,33.02636122942327,30.98952670870479,42.22113502935421
27171,Minnesota,Wright,35.34101616293397,21.512828875842573,15.06334328973118,62.89488398098966,32.847720518953395,17.600053720118186,24.130245705588173,68.75407697325505
27173,Minnesota,Yellow Medicine,36.56773211567732,35.214176994998915,29.288117554159363,15.143043518777374,15.166340508806265,35.9819270173823,32.6275639631804,36.16275277234181
28001,Mississippi,Adams,75.1377110966152,80.77571211132856,81.49054142204827,49.450191035318234,53.283322461404644,63.09523809523808,57.0368558382257,42.922374429223744
28003,Mississippi,Alcorn,65.21888816409364,61.26060013046314,49.22666254677791,53.85565184978102,65.9708632311372,76.65381220981543,62.49818801188663,29.22374429223745
28005,Mississippi,Amite,70.57331303906645,77.4054142204827,65.53970542795345,51.453732177802635,53.00790026817425,87.11772380184951,69.34840907443647,10.42074363992172
28007,Mississippi,Attala,77.45161991737332,75.4484670580561,75.3604902667628,45.49436212841301,50.08335145321446,76.32957292506043,62.07961875770095,18.966079582517935
28009,Mississippi,Benton,63.21482931071972,76.08991085018482,67.92065780890583,73.69536855838226,49.83692106979778,82.84409654272666,71.22472276581865,36.024135681669925
28011,Mississippi,Bolivar,74.11574980068131,81.29756468797565,84.83365949119376,49.45718013232691,53.17822715082988,69.16369287441005,54.22374429223744,18.06099151989563
28013,Mississippi,Calhoun,72.49583242733925,69.09926070884974,68.73347752944004,52.15031217966638,46.075233746466616,86.67549211465408,70.25712111328549,24.21722113502935
28015,Mississippi,Carroll,66.23178951946075,74.90758860621874,59.0002403268445,70.41282266331189,42.802783213742124,81.36199685353593,65.16362252663622,25.383235485975213
28017,Mississippi,Chickasaw,73.09922446908749,68.51761252446184,75.4523294537714,63.752213214052745,54.92498369210698,72.62480334599593,56.35917228382981,30.169602087410308
